date,content,total_minutes
2024-02-14,岩口先生のクラーク業務 900-1200,180.0
2024-02-14,翌週の手術指示確認,30.0
2024-02-14,LASIK後IOL度数計算の説明（沖野さん）（山本さん）,20.0
2024-02-14,2024年4月以降の眼科診療カレンダー作成 岩口先生8月と12月　石田先生の休み確認,20.0
2024-02-14,アイセンター外来幹部会合の日程連絡　議事録依頼も入れる,10.0
2024-02-14,A定数の確認　SY60WFは119.1(文献)　webサイトはまだなし(鈴木先生),10.0
2024-02-14,眼科紹介状作成準備,10.0
2024-02-14,レターケース/OBC/メール確認　1130,10.0
2024-02-14,内科外来FAX用レターケースの運用確認（高林さん）（豊田先生）,10.0
2024-02-14,DICOM印刷の説明（高宮さん）,10.0
2024-02-14,トーリックIOL発注確認,10.0
2024-02-14,2023年5月～8月のCASIAのデータでの前房深度測定(鈴木先生),10.0
2024-02-14,翌日の予定確認とwill doリスト作成　1710,10.0
2024-02-14,小林先生の予約変更1名,10.0
2024-02-14,朝の挨拶リストの確認,5.0
2024-02-14,アイセンタークラーク会合の日程連絡,5.0
2024-02-14,医療秘書課朝礼の日程連絡,5.0
2024-02-15,滝波先生のクラーク業務 900-1200,180.0
2024-02-15,眼科即入対応,20.0
2024-02-15,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-02-15,翌日の予定確認とwill doリスト作成,10.0
2024-02-15,レターケース/OBC/メール確認,10.0
2024-02-15,朝の挨拶リストの確認,5.0
2024-02-16,山本先生のクラーク業務 900-1200,180.0
2024-02-16,渡辺先生のクラーク業務,30.0
2024-02-16,眼底写真の参考文献（本多副院長） 眼科ケア,20.0
2024-02-16,トーリックIOLとLASIK後IOL度数計算（ID151069）（橋本副院長）（沖野さん）,20.0
2024-02-16,ICL同意書の差し替えと連絡,20.0
2024-02-16,橋本副院長予約枠制限（山本さん）（ｇganka),20.0
2024-02-16,橋本副院長最終返書ファイル確認,10.0
2024-02-16,石田先生休診の登録　カレンダー　予約枠,10.0
2024-02-16,石田先生4月以降の勤務確認（高宮さん）,10.0
2024-02-16,翌日の予定確認とwill doリスト作成　1750,10.0
2024-02-16,田中先生の印鑑発注1本(吉崎さん),10.0
2024-02-16,レターケース/OBC/メール確認　1130,10.0
2024-02-16,全体朝礼　830-840　終了後PHSの電源を入れる　リハビリ台あるかどうか確認,10.0
2024-02-16,眼科手術登録,10.0
2024-02-16,トーリックIOL発注確認,10.0
2024-02-16,朝の挨拶リストの確認,5.0
2024-02-16,全体朝礼の配信　1500,5.0
2024-02-17,眼科紹介状作成(ID85806) HFAとGCCつける　視力眼圧記載　1000　2024.2.17,20.0
2024-02-17,眼科紹介状の下書き（ID21111）,20.0
2024-02-17,文化講座の会場準備　1200,20.0
2024-02-17,アイセンター外来幹部会合の議題準備,20.0
2024-02-17,眼科紹介状の下書き（ID200078）,20.0
2024-02-17,花粉症アンケートの入力準備,20.0
2024-02-17,今週の振り返り　1140,10.0
2024-02-17,トーリックIOL発注確認,10.0
2024-02-17,翌週の予定確認とwill doリスト作成　1150,10.0
2024-02-17,花粉症アンケートの入力準備完了報告(徳永先生),10.0
2024-02-17,橋本副院長最終返書ファイル確認,10.0
2024-02-17,レターケース/OBC/メール確認　1130,10.0
2024-02-17,A定数の確認　SY60WFは119.1(文献)　webサイトはまだなし(鈴木先生),10.0
2024-02-17,朝の挨拶リストの確認,5.0
2024-02-20,但馬先生の診察介助　930-1200,60.0
2024-02-20,鈴木先生SRK/T式のA定数の回答　SY60WF　資料の提示,40.0
2024-02-20,植田さん4月以降の勤務説明 1030,20.0
2024-02-20,医療秘書課リーダー会合の議題準備,20.0
2024-02-20,翌日の予定確認とwill doリスト作成,10.0
2024-02-20,眼科手術キャンセル1件,10.0
2024-02-20,緑内障プロ　チャートの確認(橋本副院長),10.0
2024-02-20,レターケース/OBC/メール確認,10.0
2024-02-20,眼科紹介状の連絡(ID211111)　900,10.0
2024-02-20,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-02-20,花粉症アンケートの説明準備,10.0
2024-02-20,朝の挨拶リストの確認,5.0
2024-02-21,花粉症アンケートの説明準備,60.0
2024-02-21,医療秘書課リーダー会合 1630-1700,60.0
2024-02-21,アイセンター外来2024年4月以降の体制整備　,40.0
2024-02-21,翌週の手術指示確認,30.0
2024-02-21,アイセンター外来幹部会合の議事録作成　植田センター長の回答を記載,20.0
2024-02-21,会社にだす診断書(ID213437)(橋本副院長) 療養期間の記載とコスト算定　1000,20.0
2024-02-21,緑内障プロ　チャートペイン設定の確認(小寺さん),20.0
2024-02-21,花粉症アンケートの説明（沖野さん）,20.0
2024-02-21,院内感染対策講習会の動画受講とアンケート　午後,20.0
2024-02-21,トーリックIOL発注確認,10.0
2024-02-21,採血結果を所定のExcelファイルに入力　850,10.0
2024-02-21,採血結果をGSにアップして真鍋院長と平谷先生に報告,10.0
2024-02-21,翌日の予定確認とwill doリスト作成　1710,10.0
2024-02-21,レターケース/OBC/メール確認　1130,10.0
2024-02-21,医療安全講習会の動画受講　午後,10.0
2024-02-21,会合資料の確認(白岡副主任),10.0
2024-02-21,個人情報取り扱いアンケートの回答　午後,10.0
2024-02-21,バビースモの質問に答える(沖野さん),10.0
2024-02-21,朝の挨拶リストの確認,5.0
2024-02-22,岩口先生のクラーク業務 900-1200,180.0
2024-02-22,緑内障プロ　チャートペイン設定の確認(小寺さん) ,20.0
2024-02-22,採用面接の段取り　2/26か2/29　900　履歴書届き次第,10.0
2024-02-22,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-02-22,眼科即入対応1件,10.0
2024-02-22,翌日の予定確認とwill doリスト作成,10.0
2024-02-22,翌月のアイセンター外来診察介助一覧の差し替え,10.0
2024-02-22,レターケース/OBC/メール確認,10.0
2024-02-22,朝の挨拶リストの確認,5.0
2024-02-23,杉山和久先生の外来の案内(ganka)  ご専門は緑内障　その他の疾患もOK,20.0
2024-02-23,手術指示の執刀医一覧の修正,20.0
2024-02-23,火木午後に検査だけを受けて後日後日になる患者の検査オーダーはどの医師の代行入力でも可(clganka),10.0
2024-02-23,トーリックIOL発注確認,10.0
2024-02-23,レターケース/OBC/メール確認　1130,10.0
2024-02-23,翌日の予定確認とwill doリスト作成　1750,10.0
2024-02-23,朝の挨拶リストの確認,5.0
2024-02-24,橋本副院長のクラーク業務　1000-1130,90.0
2024-02-24,アイセンター外来2024年4月以降の体制整備　,40.0
2024-02-24,レターケース/OBC/メール確認　1130,10.0
2024-02-24,採用面接の段取り　2/26か2/29　900,10.0
2024-02-24,内科PHSの相談(白岡副主任),10.0
2024-02-24,今週の振り返り　1140,10.0
2024-02-24,翌週の予定確認とwill doリスト作成　1150,10.0
2024-02-24,朝の挨拶リストの確認,5.0
2024-02-26,生活習慣病管理料の対応,160.0
2024-02-26,採用面接（中会議室）　900-930,50.0
2024-02-26,勤務の相談(吉崎さん),20.0
2024-02-26,正職員の説明準備(松島さん)　4月からのシフト　出勤時間　抱負,20.0
2024-02-26,正職員の説明(松島さん)　4月からのシフト　出勤時間　抱負,20.0
2024-02-26,レターケース/OBC/メール確認,10.0
2024-02-26,採用面接の準備（中会議室）　830,10.0
2024-02-26,翌日の予定確認とwill doリスト作成　1710,10.0
2024-02-26,トーリックIOL発注確認,10.0
2024-02-26,採用面接の結果報告　藤坂さんからかどうかを確認　4/1入職予定,10.0
2024-02-26,眼科紹介状確認1件,10.0
2024-02-26,朝の挨拶リストの確認,5.0
2024-02-27,但馬先生の診察介助　930-1200,150.0
2024-02-27,人事届の提出(荒木さん),10.0
2024-02-27,翌日の予定確認とwill doリスト作成,10.0
2024-02-27,採用面接結果の相談(植田センター長),10.0
2024-02-27,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-02-27,採用面接の結果報告　本人　藤坂さん　4/1入職予定,10.0
2024-02-27,3/29午前山本先生クラークの依頼(花崎さん),10.0
2024-02-27,採用面接の結果報告　藤坂さんに依頼　4/1入職予定　850,10.0
2024-02-27,翌月の業務記録作成,10.0
2024-02-27,レターケース/OBC/メール確認,10.0
2024-02-27,翌月のスケジュール登録,10.0
2024-02-27,朝の挨拶リストの確認,5.0
2024-02-28,アイセンター外来2024年4月以降の体制整備　,100.0
2024-02-28,アイセンタークラーク会合 1630-1700,50.0
2024-02-28,アイセンタークラーク会合の議題準備と配信,30.0
2024-02-28,翌週の手術指示確認,30.0
2024-02-28,アイセンタークラークの議案確認(山本さん),20.0
2024-02-28,コロナ見舞金の支給対象者確認,10.0
2024-02-28,翌月の業務記録作成,10.0
2024-02-28,アイセンター外来幹部会合の議事録配信,10.0
2024-02-28,花粉症アンケートの状況確認(沖野さん),10.0
2024-02-28,眼科診断書1通,10.0
2024-02-28,トーリックIOL発注確認,10.0
2024-02-28,レターケース/OBC/メール確認　1130,10.0
2024-02-28,正職員の抱負の確認(松島さん),10.0
2024-02-28,トーリックIOLの手術日左右入れ替え　ID142678,10.0
2024-02-28,就業時間の確認(沖野さん),10.0
2024-02-28,翌月のスケジュール登録,10.0
2024-02-28,翌日の予定確認とwill doリスト作成　1710,10.0
2024-02-28,朝の挨拶リストの確認,5.0
2024-02-29,アイセンター外来2024年4月以降の体制整備　,100.0
2024-02-29,翌日の予定確認とwill doリスト作成,10.0
2024-02-29,アイセンタークラーク会合の議事録作成,10.0
2024-02-29,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-02-29,皮膚科受診　薬受け取りと会計　930,10.0
2024-02-29,アイセンター非常勤医師勤務記録の確認と提出,10.0
2024-02-29,コロナ見舞金の支給対象者確認(総務課),10.0
2024-02-29,診察室のトレイと点眼の確認(奥野さん),10.0
2024-02-29,レターケース/OBC/メール確認,10.0
2024-02-29,花粉症アンケートのテンプレートの改行削除(沖野さん),10.0
2024-02-29,朝の挨拶リストの確認,5.0
2024-03-01,アイセンター外来2024年4月以降の体制整備　,160.0
2024-03-01,渡辺先生のクラーク業務,30.0
2024-03-01,午後の業務の段取り　1430,20.0
2024-03-01,トーリックIOL発注確認,10.0
2024-03-01,全体朝礼　830-840　終了後PHSの電源を入れる,10.0
2024-03-01,レターケース/OBC/メール確認　1130,10.0
2024-03-01,ニードリング、サイプレレフ、アトロピンレフの運用は整理後に連絡(山本さん),10.0
2024-03-01,耳鼻科診断書の確認（沖野さん）,10.0
2024-03-01,前月のOBC内容確認,10.0
2024-03-01,5診医師側電子カルテ　心電図システムの設定確認　1710,10.0
2024-03-01,自費患者の保険投薬の伝達方法の提案（川西副主任）,10.0
2024-03-01,翌日の予定確認とwill doリスト作成　1750,10.0
2024-03-01,コロナ見舞金の支給対象者確認(総務課)(医療秘書課)　1130,10.0
2024-03-01,朝の挨拶リストの確認,5.0
2024-03-01,採血依頼時のDM既往確認(視能訓練科),5.0
2024-03-01,全体朝礼の配信　1130,5.0
2024-03-02,モダンホスピタルショウ2024の演題登録,100.0
2024-03-02,コロナ見舞金の支出伺いの準備,20.0
2024-03-02,4月以降のアイセンター外来診療体制確認（中山さん）,10.0
2024-03-02,レターケース/OBC/メール確認　1130,10.0
2024-03-02,翌週の予定確認とwill doリスト作成　1150,10.0
2024-03-02,コロナ見舞金の支給対象者確認(白岡副主任）,10.0
2024-03-02,杉山和久先生の予約枠運用(植田センター長)　医師以外のスタッフも一般患者を入れてよいかどうか,10.0
2024-03-02,ROCKアルファスタディの登録　ID147082,10.0
2024-03-02,今週の振り返り　1140,10.0
2024-03-02,退院処方の削除1件,5.0
2024-03-02,朝の挨拶リストの確認,5.0
2024-03-04,キャリアラダーⅠ～Ⅳの更新,100.0
2024-03-04,年度振り返りレポート作成,50.0
2024-03-04,DX推進の打合せ（松田部長）,20.0
2024-03-04,杉山和久先生の予約枠運用(アイセンター外来幹部）,20.0
2024-03-04,PRKの同意書作成（橋本副院長）,20.0
2024-03-04,目標チャレンジシートの更新,20.0
2024-03-04,4月以降のアイセンター外来診療体制の説明（中野さん）（高宮さん）　確認後全体配信,20.0
2024-03-04,バビースモ市販後調査の質問（沖野さん）,10.0
2024-03-04,レターケース/OBC/メール確認,10.0
2024-03-04,嶋　玖乃様（ID192233）8/1全麻手術予約　看護部,10.0
2024-03-04,翌日の予定確認とwill doリスト作成　1710,10.0
2024-03-04,リーダー研修の準備,10.0
2024-03-04,嶋　玖乃様（ID192233）8/1全麻手術予約　小林先生,10.0
2024-03-04,ロックアルファスタディの進捗確認（花崎さん）　022と023,10.0
2024-03-04,橋本副院長最終返書ファイル確認（高宮さん）,10.0
2024-03-04,トーリックIOL発注確認,10.0
2024-03-04,3月の有給休暇と勤務振替申請　1130,10.0
2024-03-04,松島さんPHS1729の貸与手続きの確認（明石補佐）,5.0
2024-03-04,朝の挨拶リストの確認,5.0
2024-03-04,3/9午前電話当番（中野さん）,5.0
2024-03-04,正職員の抱負のコメントと火曜午後の透析業務（松島さん）,5.0
2024-03-04,3/9小澤先生終了後に田中先生と交代（高宮さん）,5.0
2024-03-05,但馬先生の診察介助　930-1200,180.0
2024-03-05,キャリアラダーⅠ～Ⅳの更新,30.0
2024-03-05,荒木さん見学用ノートPCの設定確認,10.0
2024-03-05,レターケース/OBC/メール確認,10.0
2024-03-05,翌日の予定確認とwill doリスト作成,10.0
2024-03-05,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-03-05,朝の挨拶リストの確認,5.0
2024-03-06,キャリアラダーⅠ～Ⅳの更新,100.0
2024-03-06,モダンホスピタルショウ2024の演題登録　,90.0
2024-03-06,翌週の手術指示確認,30.0
2024-03-06,令和5年度医療情報機能報告（長谷川さん）,20.0
2024-03-06,松島さんロックアルファスタディの説明依頼（花崎さん）　1430,20.0
